Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-24,16.200,8.320,2.000,11.026,15.700,16.200,16.700,7.800,8.300,9.000,10.771,11.013,11.263,1.100,2.000,3.800,2.251,92.157,0.000,0.000,0.000,9.026,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T12:00:17+00:00
2026-07-25,14.884,8.431,0.300,11.375,13.300,15.000,16.300,7.400,8.500,9.500,10.550,11.463,12.067,0.000,0.300,1.800,0.669,21.569,0.000,0.000,0.000,9.375,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T12:00:17+00:00
2026-07-26,13.380,7.206,0.000,10.289,11.800,13.200,15.100,5.600,7.200,8.600,9.483,10.121,11.554,0.000,0.000,0.600,0.163,1.961,0.000,0.000,0.000,8.289,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T12:00:17+00:00
2026-07-27,16.633,7.675,2.400,12.043,14.300,16.700,18.300,5.900,7.900,9.500,10.658,12.129,13.175,0.300,2.400,11.400,4.229,70.588,27.451,13.725,0.000,10.043,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T12:00:17+00:00
2026-07-28,13.888,6.675,0.300,9.774,10.900,13.300,17.600,5.100,6.500,8.500,8.242,9.658,11.692,0.000,0.300,1.900,0.759,29.412,0.000,0.000,0.000,7.774,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T12:00:17+00:00
2026-07-29,10.780,3.071,0.100,6.808,9.300,10.600,12.000,1.900,3.100,4.300,5.337,6.917,7.788,0.000,0.100,1.600,0.631,25.490,1.961,0.000,0.000,4.808,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T12:00:17+00:00
2026-07-30,10.296,1.869,0.200,5.492,8.800,10.200,12.200,0.500,1.700,3.200,4.183,5.462,6.650,0.000,0.200,1.600,0.471,19.608,0.000,0.000,0.000,3.492,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T12:00:17+00:00
