Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-13,9.100,2.000,0.000,5.529,9.231,2.025,5.557,0.006,8.500,9.100,10.000,1.300,2.000,2.700,5.138,5.529,5.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.529,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-13T11:16:12+00:00
2026-08-14,14.100,3.100,0.000,8.475,14.096,3.163,8.451,0.100,13.000,14.100,15.000,2.500,3.100,3.900,7.954,8.475,8.862,0.000,0.000,0.300,0.000,0.000,0.000,0.000,6.475,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-13T11:16:12+00:00
2026-08-15,14.200,9.100,3.000,11.183,14.276,9.086,11.161,3.559,12.400,14.200,16.100,8.500,9.100,9.900,10.496,11.183,11.729,1.200,3.000,6.900,96.078,27.451,1.961,0.000,9.183,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-13T11:16:12+00:00
2026-08-16,16.200,7.500,1.300,11.296,15.957,7.655,11.230,1.608,14.600,16.200,17.200,6.400,7.500,9.100,10.463,11.296,11.808,0.200,1.300,3.400,60.784,0.000,0.000,0.000,9.296,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-13T11:16:12+00:00
2026-08-17,11.100,6.000,0.000,8.629,11.255,5.973,8.530,0.237,10.100,11.100,12.600,4.000,6.000,8.000,7.633,8.629,9.554,0.000,0.000,0.900,3.922,0.000,0.000,0.000,6.629,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-13T11:16:12+00:00
2026-08-18,11.600,5.000,0.000,7.950,11.822,4.971,8.093,2.210,9.000,11.600,15.300,1.900,5.000,7.500,7.300,7.950,8.963,0.000,0.000,5.500,27.451,13.725,5.882,1.961,5.950,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-13T11:16:12+00:00
2026-08-19,13.000,5.600,0.000,8.775,13.559,5.533,8.819,4.502,9.400,13.000,17.800,3.000,5.600,8.400,7.317,8.775,10.188,0.000,0.000,15.800,39.216,23.529,13.725,3.922,6.775,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-13T11:16:12+00:00
