Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-08,17.000,4.800,0.000,10.242,17.016,4.806,10.239,0.000,16.900,17.000,17.200,3.900,4.800,5.700,9.867,10.242,10.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.242,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-08T21:19:02+00:00
2026-09-09,20.000,6.600,0.000,11.938,19.890,6.806,11.948,0.035,19.400,20.000,20.500,6.000,6.600,7.800,11.554,11.938,12.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.938,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-08T21:19:02+00:00
2026-09-10,18.100,3.800,0.000,10.596,18.200,3.896,10.627,0.053,17.500,18.100,19.100,3.000,3.800,4.800,10.058,10.596,11.267,0.000,0.000,0.000,1.961,0.000,0.000,0.000,8.596,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-08T21:19:02+00:00
2026-09-11,12.100,5.100,3.000,7.946,12.333,5.014,7.992,3.676,9.300,12.100,15.600,4.200,5.100,5.700,6.971,7.946,9.146,1.200,3.000,7.600,92.157,21.569,1.961,0.000,5.946,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-08T21:19:02+00:00
2026-09-12,7.100,2.600,0.500,5.083,7.175,2.486,5.145,0.959,6.100,7.100,8.300,1.300,2.600,3.600,4.487,5.083,5.829,0.000,0.500,2.100,33.333,3.922,0.000,0.000,3.083,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-08T21:19:02+00:00
2026-09-13,10.800,-0.300,0.000,5.367,10.916,0.141,5.385,0.000,9.700,10.800,12.100,-1.000,-0.300,1.600,4.721,5.367,5.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.367,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-08T21:19:02+00:00
2026-09-14,14.600,3.000,0.000,7.954,14.553,3.057,8.321,0.286,12.800,14.600,16.300,2.400,3.000,3.900,7.267,7.954,9.871,0.000,0.000,0.600,9.804,0.000,0.000,0.000,5.954,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-08T21:19:02+00:00
