Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-02,13.300,5.900,0.300,10.208,13.480,5.916,10.179,0.318,12.300,13.300,15.000,5.400,5.900,6.400,9.633,10.208,10.688,0.000,0.300,0.900,7.843,0.000,0.000,0.000,8.208,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-02T19:42:01+00:00
2026-08-03,13.600,8.000,0.600,10.463,13.771,8.100,10.521,1.392,11.900,13.600,16.100,7.200,8.000,9.200,9.929,10.463,11.533,0.000,0.600,2.700,43.137,3.922,3.922,0.000,8.463,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-02T19:42:01+00:00
2026-08-04,16.400,6.400,0.200,10.812,15.935,6.647,10.746,0.557,13.400,16.400,17.800,5.600,6.400,7.700,9.562,10.812,11.888,0.000,0.200,1.500,17.647,0.000,0.000,0.000,8.812,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-02T19:42:01+00:00
2026-08-05,13.400,7.800,2.000,10.417,13.557,7.833,10.646,3.233,11.300,13.400,16.900,5.700,7.800,9.800,9.258,10.417,12.300,0.000,2.000,8.400,58.824,23.529,3.922,0.000,8.417,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-02T19:42:01+00:00
2026-08-06,11.500,4.600,1.600,7.700,11.408,4.635,7.867,5.118,9.900,11.500,12.800,3.100,4.600,6.100,7.033,7.700,8.850,0.000,1.600,13.800,52.941,39.216,15.686,0.000,5.700,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-02T19:42:01+00:00
2026-08-07,12.000,3.400,0.500,6.975,12.010,3.537,7.044,0.914,9.800,12.000,14.500,2.400,3.400,5.000,6.121,6.975,8.029,0.000,0.500,2.100,33.333,1.961,0.000,0.000,4.975,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-02T19:42:01+00:00
2026-08-08,8.500,2.600,4.200,5.183,8.371,2.537,5.167,3.886,6.100,8.500,10.300,1.400,2.600,3.400,4.092,5.183,6.458,0.000,4.200,8.600,72.549,39.216,5.882,0.000,3.183,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-02T19:42:01+00:00
