Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-21,14.300,5.400,4.500,8.979,14.404,5.524,8.937,4.727,13.600,14.300,15.300,5.000,5.400,6.100,8.612,8.979,9.279,3.000,4.500,6.300,100.000,39.216,1.961,0.000,6.979,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-21T16:32:23+00:00
2026-09-22,10.300,4.000,0.100,6.892,10.355,4.027,6.940,0.308,9.500,10.300,11.200,3.300,4.000,4.700,6.462,6.892,7.504,0.000,0.100,0.900,9.804,0.000,0.000,0.000,4.892,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-21T16:32:23+00:00
2026-09-23,16.600,5.400,0.600,11.067,16.637,5.376,11.033,0.761,14.800,16.600,18.500,3.700,5.400,6.400,10.075,11.067,11.933,0.000,0.600,2.100,25.490,0.000,0.000,0.000,9.067,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-21T16:32:23+00:00
2026-09-24,19.700,12.000,0.400,15.242,19.480,11.978,15.129,0.649,17.200,19.700,21.200,11.000,12.000,13.000,13.862,15.242,16.021,0.000,0.400,1.500,21.569,0.000,0.000,0.000,13.242,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-21T16:32:23+00:00
2026-09-25,20.200,10.100,0.600,15.217,19.798,9.816,14.937,1.231,17.400,20.200,21.800,7.300,10.100,12.300,13.617,15.217,16.342,0.000,0.600,3.300,31.373,7.843,0.000,0.000,13.217,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-21T16:32:23+00:00
2026-09-26,19.100,7.400,0.300,12.983,18.586,7.682,12.874,1.027,13.600,19.100,23.200,4.800,7.400,11.300,9.233,12.983,15.971,0.000,0.300,3.500,27.451,1.961,1.961,0.000,10.983,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-21T16:32:23+00:00
2026-09-27,16.200,6.400,1.200,11.508,17.045,6.990,11.827,3.014,12.500,16.200,22.200,4.600,6.400,10.100,8.633,11.508,15.042,0.000,1.200,6.900,50.980,21.569,5.882,0.000,9.508,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-21T16:32:23+00:00
