Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-02,16.000,5.800,8.700,10.638,15.992,5.863,10.601,9.190,14.400,16.000,17.700,5.200,5.800,6.600,9.938,10.638,11.088,4.200,8.700,15.300,100.000,86.275,43.137,0.000,8.638,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-02T21:11:59+00:00
2026-09-03,12.700,5.600,0.000,9.058,12.722,5.520,9.073,0.235,12.100,12.700,13.400,4.800,5.600,6.100,8.642,9.058,9.479,0.000,0.000,0.900,5.882,0.000,0.000,0.000,7.058,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-02T21:11:59+00:00
2026-09-04,13.100,3.200,0.800,7.471,13.273,3.239,7.492,0.902,12.300,13.100,14.300,2.500,3.200,4.000,7.092,7.471,7.892,0.200,0.800,1.800,43.137,0.000,0.000,0.000,5.471,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-02T21:11:59+00:00
2026-09-05,7.100,2.400,6.600,4.708,7.063,2.437,4.654,6.853,6.000,7.100,7.900,1.500,2.400,3.400,4.050,4.708,5.292,4.200,6.600,9.800,100.000,78.431,9.804,0.000,2.708,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-02T21:11:59+00:00
2026-09-06,7.600,1.500,0.000,4.562,7.573,1.500,4.466,0.127,6.300,7.600,8.600,0.200,1.500,2.800,3.550,4.562,5.175,0.000,0.000,0.500,1.961,0.000,0.000,0.000,2.562,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-02T21:11:59+00:00
2026-09-07,11.500,-0.100,0.000,5.617,11.449,-0.180,5.496,0.004,10.500,11.500,12.200,-1.300,-0.100,0.800,4.683,5.617,6.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.617,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-02T21:11:59+00:00
2026-09-08,16.200,4.700,0.000,9.421,16.263,4.590,9.473,0.008,15.200,16.200,17.400,3.500,4.700,5.600,8.617,9.421,10.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.421,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-02T21:11:59+00:00
