Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-09,8.700,2.800,0.900,5.217,8.673,2.906,5.254,1.229,8.000,8.700,9.400,2.400,2.800,3.400,4.996,5.217,5.596,0.600,0.900,2.400,41.176,0.000,0.000,0.000,3.217,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-09T11:01:41+00:00
2026-08-10,9.500,2.300,0.000,5.375,9.473,2.339,5.366,0.041,8.800,9.500,10.000,1.900,2.300,2.800,5.088,5.375,5.696,0.000,0.000,0.100,0.000,0.000,0.000,0.000,3.375,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-09T11:01:41+00:00
2026-08-11,11.100,0.100,0.000,4.908,11.110,0.108,4.894,0.000,10.500,11.100,11.600,-0.700,0.100,0.800,4.487,4.908,5.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.908,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-09T11:01:41+00:00
2026-08-12,10.300,1.800,0.000,5.446,10.127,1.959,5.441,0.131,8.600,10.300,11.400,1.000,1.800,2.900,5.067,5.446,5.825,0.000,0.000,0.300,5.882,0.000,0.000,0.000,3.446,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-09T11:01:41+00:00
2026-08-13,10.500,3.300,0.000,6.263,10.506,3.202,6.341,0.143,8.900,10.500,12.000,1.800,3.300,4.600,5.525,6.263,7.342,0.000,0.000,0.500,5.882,0.000,0.000,0.000,4.263,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-09T11:01:41+00:00
2026-08-14,12.400,3.600,0.600,7.771,12.408,3.653,7.763,1.425,10.700,12.400,14.000,1.900,3.600,5.800,6.883,7.771,8.854,0.000,0.600,3.600,43.137,7.843,1.961,0.000,5.771,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-09T11:01:41+00:00
2026-08-15,15.000,8.200,1.000,10.729,14.773,7.959,10.669,1.792,12.700,15.000,16.700,6.000,8.200,9.600,9.487,10.729,11.550,0.000,1.000,5.800,50.980,11.765,1.961,0.000,8.729,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-09T11:01:41+00:00
