Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-25,18.900,7.700,0.400,13.838,18.835,7.710,13.835,0.576,18.100,18.900,19.500,7.300,7.700,8.100,13.467,13.838,14.142,0.000,0.400,1.200,23.529,0.000,0.000,0.000,11.838,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-25T21:56:11+00:00
2026-09-26,18.700,5.500,0.200,11.800,18.641,5.551,11.759,0.476,16.500,18.700,20.700,4.700,5.500,6.400,10.596,11.800,12.921,0.000,0.200,1.500,15.686,0.000,0.000,0.000,9.800,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-25T21:56:11+00:00
2026-09-27,18.500,8.100,1.200,13.058,18.424,8.031,12.924,3.784,15.100,18.500,21.100,6.500,8.100,9.400,11.263,13.058,14.362,0.000,1.200,10.200,52.941,27.451,11.765,1.961,11.058,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-25T21:56:11+00:00
2026-09-28,19.000,8.800,2.200,13.783,19.071,8.975,13.625,3.927,17.500,19.000,21.000,8.100,8.800,10.000,12.696,13.783,14.350,0.200,2.200,10.500,66.667,29.412,11.765,0.000,11.783,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-25T21:56:11+00:00
2026-09-29,13.400,8.500,5.700,11.071,13.749,8.451,11.205,10.163,12.100,13.400,15.900,7.000,8.500,9.700,10.525,11.071,12.158,0.000,5.700,24.100,76.471,50.980,37.255,7.843,9.071,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-25T21:56:11+00:00
2026-09-30,12.900,7.000,0.400,9.808,13.347,6.955,9.951,0.992,11.500,12.900,16.000,5.400,7.000,8.700,9.004,9.808,11.367,0.000,0.400,2.100,29.412,3.922,0.000,0.000,7.808,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-25T21:56:11+00:00
2026-10-01,15.000,6.100,1.200,10.646,15.416,6.175,10.996,3.349,11.500,15.000,19.300,4.600,6.100,7.800,8.542,10.646,14.129,0.000,1.200,10.200,54.902,23.529,11.765,0.000,8.646,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-25T21:56:11+00:00
