Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-13,11.000,-0.900,0.000,4.867,10.996,-0.649,4.940,0.000,10.800,11.000,11.200,-1.700,-0.900,0.800,4.517,4.867,5.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.867,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-13T14:33:15+00:00
2026-09-14,14.700,2.200,0.000,8.013,14.702,2.282,8.043,0.000,14.400,14.700,15.100,1.600,2.200,3.100,7.700,8.013,8.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.013,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-13T14:33:15+00:00
2026-09-15,9.700,4.100,0.300,7.125,9.669,3.796,7.128,0.329,8.800,9.700,10.500,2.200,4.100,5.000,6.654,7.125,7.621,0.000,0.300,0.900,5.882,0.000,0.000,0.000,5.125,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-13T14:33:15+00:00
2026-09-16,13.900,1.200,0.000,7.767,14.351,1.198,7.832,0.000,12.700,13.900,16.300,-0.100,1.200,2.700,6.962,7.767,8.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.767,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-13T14:33:15+00:00
2026-09-17,21.200,9.100,0.000,13.983,20.886,9.063,13.948,0.149,18.700,21.200,22.200,7.300,9.100,10.800,12.583,13.983,15.246,0.000,0.000,0.000,3.922,0.000,0.000,0.000,11.983,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-13T14:33:15+00:00
2026-09-18,21.800,10.400,0.000,15.408,21.708,10.031,15.452,0.082,20.800,21.800,22.500,8.500,10.400,11.900,13.950,15.408,16.379,0.000,0.000,0.200,3.922,0.000,0.000,0.000,13.408,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-13T14:33:15+00:00
2026-09-19,23.400,12.000,0.000,16.804,23.163,11.833,16.642,1.463,21.300,23.400,24.500,9.900,12.000,13.200,15.254,16.804,17.504,0.000,0.000,3.600,27.451,5.882,3.922,0.000,14.804,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-09-13T14:33:15+00:00
