Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-27,16.990,7.951,1.500,12.005,15.900,17.000,18.300,7.300,8.100,8.600,11.546,11.921,12.554,0.300,1.500,4.200,1.896,62.745,1.961,0.000,0.000,10.005,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-27T13:24:37+00:00
2026-07-28,11.982,5.767,0.200,8.324,10.800,12.000,13.200,5.200,5.800,6.300,7.596,8.263,9.025,0.000,0.200,2.000,0.675,19.608,1.961,0.000,0.000,6.324,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-27T13:24:37+00:00
2026-07-29,12.063,4.110,0.000,7.584,10.500,11.900,14.300,3.100,3.900,5.200,6.733,7.562,8.412,0.000,0.000,0.600,0.202,5.882,0.000,0.000,0.000,5.584,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-27T13:24:37+00:00
2026-07-30,12.053,4.304,0.000,7.909,9.300,11.900,15.000,2.500,4.400,6.200,6.304,7.954,9.358,0.000,0.000,0.900,0.335,9.804,0.000,0.000,0.000,5.909,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-27T13:24:37+00:00
2026-07-31,12.773,8.090,13.500,10.469,10.700,12.500,15.200,6.100,8.100,10.200,8.446,10.388,12.633,3.300,13.500,24.800,13.792,100.000,82.353,60.784,1.961,8.469,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-27T13:24:37+00:00
2026-08-01,14.820,6.906,0.300,10.717,12.200,15.200,17.400,5.300,7.100,8.200,9.579,10.621,11.967,0.000,0.300,5.600,1.690,37.255,11.765,1.961,0.000,8.717,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-27T13:24:37+00:00
2026-08-02,11.971,6.143,2.600,8.899,10.400,11.700,14.200,4.600,6.000,7.800,7.242,9.096,10.233,0.400,2.600,9.400,3.925,80.392,21.569,9.804,0.000,6.899,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-27T13:24:37+00:00
