Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-15,15.000,8.700,4.800,11.221,15.073,8.671,11.245,5.331,13.700,15.000,16.500,8.100,8.700,9.200,10.833,11.221,11.688,1.800,4.800,8.800,98.039,47.059,3.922,0.000,9.221,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-15T10:48:52+00:00
2026-08-16,16.300,7.100,3.600,11.500,16.327,7.063,11.514,4.122,15.700,16.300,17.200,6.100,7.100,7.900,11.004,11.500,12.004,0.800,3.600,8.400,84.314,39.216,0.000,0.000,9.500,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-15T10:48:52+00:00
2026-08-17,11.100,5.600,0.000,8.275,11.098,5.475,8.152,0.041,10.200,11.100,12.000,3.800,5.600,7.200,7.225,8.275,8.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.275,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-15T10:48:52+00:00
2026-08-18,13.400,2.700,0.000,7.712,13.547,2.957,7.684,0.012,11.500,13.400,15.200,1.500,2.700,4.600,6.917,7.712,8.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.712,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-15T10:48:52+00:00
2026-08-19,17.500,4.400,0.000,9.950,17.333,4.002,9.704,0.000,15.800,17.500,19.100,1.000,4.400,5.800,7.483,9.950,11.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.950,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-15T10:48:52+00:00
2026-08-20,16.000,6.000,0.000,10.912,16.437,6.173,10.636,0.102,13.500,16.000,19.500,4.300,6.000,7.700,9.025,10.912,11.904,0.000,0.000,0.200,3.922,0.000,0.000,0.000,8.912,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-15T10:48:52+00:00
2026-08-21,8.700,3.400,0.800,6.263,8.731,3.641,6.190,1.537,7.000,8.700,10.200,2.100,3.400,5.200,5.175,6.263,7.529,0.000,0.800,3.400,47.059,7.843,0.000,0.000,4.263,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-15T10:48:52+00:00
