Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-26,15.300,10.000,9.500,11.838,15.386,9.927,11.893,9.876,13.800,15.300,17.100,9.100,10.000,10.600,11.425,11.838,12.479,4.800,9.500,15.600,100.000,86.275,45.098,0.000,9.838,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-26T10:59:47+00:00
2026-08-27,18.300,7.300,0.000,12.129,18.300,7.327,12.108,0.218,17.600,18.300,19.000,6.400,7.300,8.200,11.733,12.129,12.517,0.000,0.000,0.700,7.843,0.000,0.000,0.000,10.129,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-26T10:59:47+00:00
2026-08-28,19.400,5.000,0.000,11.083,19.361,5.082,11.185,0.159,18.700,19.400,20.100,4.200,5.000,6.200,10.658,11.083,11.729,0.000,0.000,0.600,5.882,0.000,0.000,0.000,9.083,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-26T10:59:47+00:00
2026-08-29,19.300,6.600,0.000,12.117,19.065,6.678,11.992,0.580,17.900,19.300,20.100,5.600,6.600,8.000,11.079,12.117,12.621,0.000,0.000,1.900,21.569,0.000,0.000,0.000,10.117,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-26T10:59:47+00:00
2026-08-30,19.600,8.100,0.000,12.746,19.365,8.063,12.736,0.459,18.500,19.600,20.100,6.900,8.100,9.500,12.092,12.746,13.417,0.000,0.000,0.800,7.843,1.961,0.000,0.000,10.746,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-26T10:59:47+00:00
2026-08-31,16.500,6.800,0.300,11.671,16.604,6.755,11.530,0.402,14.500,16.500,18.600,4.900,6.800,8.500,10.529,11.671,12.675,0.000,0.300,1.100,11.765,0.000,0.000,0.000,9.671,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-26T10:59:47+00:00
2026-09-01,16.600,5.700,0.200,10.358,16.484,5.592,10.515,1.545,13.800,16.600,19.000,3.400,5.700,7.600,8.775,10.358,12.400,0.000,0.200,3.000,39.216,7.843,1.961,0.000,8.358,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-26T10:59:47+00:00
