Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-28,13.400,5.800,0.300,8.858,13.310,5.800,8.840,0.531,12.200,13.400,14.100,5.400,5.800,6.200,8.433,8.858,9.183,0.000,0.300,1.600,17.647,0.000,0.000,0.000,6.858,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-07-28T12:20:29+00:00
2026-07-29,12.000,5.200,0.400,8.029,12.225,5.116,8.001,0.739,11.000,12.000,13.700,4.100,5.200,5.800,7.367,8.029,8.675,0.000,0.400,1.800,27.451,0.000,0.000,0.000,6.029,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-07-28T12:20:29+00:00
2026-07-30,14.300,6.100,0.300,9.892,14.406,5.922,9.962,0.776,13.100,14.300,15.500,4.500,6.100,7.000,9.088,9.892,10.942,0.000,0.300,2.100,23.529,0.000,0.000,0.000,7.892,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-07-28T12:20:29+00:00
2026-07-31,15.400,11.200,23.600,13.146,15.210,11.153,13.128,20.157,13.400,15.400,16.700,9.500,11.200,12.700,11.579,13.146,14.325,6.300,23.600,31.800,98.039,92.157,76.471,15.686,11.146,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-07-28T12:20:29+00:00
2026-08-01,14.200,5.600,0.600,10.688,14.037,5.702,10.643,1.614,12.500,14.200,15.500,4.400,5.600,6.700,9.792,10.688,11.542,0.000,0.600,4.000,47.059,7.843,0.000,0.000,8.688,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-07-28T12:20:29+00:00
2026-08-02,12.400,4.700,1.200,8.183,12.184,4.543,8.272,1.822,10.500,12.400,13.500,3.000,4.700,6.100,7.337,8.183,9.383,0.000,1.200,3.900,62.745,7.843,0.000,0.000,6.183,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-07-28T12:20:29+00:00
2026-08-03,15.800,6.300,0.400,9.925,15.563,6.320,9.877,1.114,12.700,15.800,17.700,4.700,6.300,8.000,8.713,9.925,11.096,0.000,0.400,3.600,33.333,3.922,0.000,0.000,7.925,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-07-28T12:20:29+00:00
