Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-01,15.400,6.100,0.000,11.217,15.316,6.080,11.249,0.067,14.800,15.400,15.700,5.500,6.100,6.700,10.929,11.217,11.617,0.000,0.000,0.300,0.000,0.000,0.000,0.000,9.217,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-01T19:58:14+00:00
2026-08-02,13.000,6.400,4.200,10.250,12.761,6.361,10.228,4.975,11.000,13.000,14.100,5.700,6.400,7.100,9.275,10.250,10.979,0.600,4.200,10.200,80.392,45.098,11.765,0.000,8.250,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-01T19:58:14+00:00
2026-08-03,13.800,7.900,0.900,11.150,14.280,7.786,11.074,1.975,12.000,13.800,17.200,6.900,7.900,8.900,10.029,11.150,11.879,0.000,0.900,5.400,39.216,11.765,1.961,0.000,9.150,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-01T19:58:14+00:00
2026-08-04,15.700,5.700,0.000,9.933,15.396,5.569,9.903,0.537,13.100,15.700,16.900,4.000,5.700,6.700,8.812,9.933,11.117,0.000,0.000,1.500,11.765,3.922,0.000,0.000,7.933,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-01T19:58:14+00:00
2026-08-05,14.300,8.100,1.400,10.942,14.390,7.986,10.876,4.155,11.600,14.300,17.500,6.000,8.100,9.600,9.013,10.942,12.688,0.000,1.400,13.400,58.824,27.451,21.569,0.000,8.942,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-01T19:58:14+00:00
2026-08-06,11.900,4.900,2.400,7.921,11.941,4.924,8.282,3.978,9.600,11.900,14.300,3.600,4.900,6.700,6.612,7.921,10.008,0.000,2.400,8.900,70.588,27.451,9.804,0.000,5.921,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-01T19:58:14+00:00
2026-08-07,11.000,3.500,0.600,6.887,11.039,3.533,6.901,1.316,8.300,11.000,13.700,2.600,3.500,4.900,5.546,6.887,8.083,0.000,0.600,4.200,31.373,7.843,1.961,0.000,4.887,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-38.500,-60.250,116.000,2026-08-01T19:58:14+00:00
