Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-24,16.112,8.027,2.700,10.969,15.500,16.100,16.800,6.800,8.100,8.800,10.675,11.017,11.217,1.300,2.700,5.100,3.051,96.078,13.725,0.000,0.000,8.969,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T19:54:27+00:00
2026-07-25,15.114,8.078,0.300,11.362,13.500,14.900,16.500,7.000,8.200,8.900,10.633,11.304,12.221,0.000,0.300,1.800,0.682,27.451,0.000,0.000,0.000,9.362,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T19:54:27+00:00
2026-07-26,13.227,7.341,0.000,10.355,11.800,13.000,15.100,5.900,7.100,9.500,9.258,10.075,11.900,0.000,0.000,1.100,0.351,11.765,1.961,0.000,0.000,8.355,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T19:54:27+00:00
2026-07-27,16.178,7.504,6.000,11.787,14.200,16.300,18.400,6.100,7.400,9.400,10.629,11.804,13.329,1.200,6.000,12.500,6.445,90.196,54.902,23.529,0.000,9.787,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T19:54:27+00:00
2026-07-28,14.057,6.718,0.300,9.800,11.100,13.400,18.400,5.200,6.800,8.300,8.304,9.633,11.854,0.000,0.300,3.400,1.147,33.333,5.882,0.000,0.000,7.800,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T19:54:27+00:00
2026-07-29,10.882,4.059,0.300,7.355,9.600,10.600,12.500,2.400,4.000,5.900,5.954,7.542,8.683,0.000,0.300,2.400,0.865,29.412,1.961,0.000,0.000,5.355,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T19:54:27+00:00
2026-07-30,10.296,1.837,0.000,5.693,8.800,10.200,12.200,0.400,1.700,3.300,4.642,5.421,7.275,0.000,0.000,1.600,0.467,21.569,0.000,0.000,0.000,3.693,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-24T19:54:27+00:00
